"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1473974', 'DecayAge': '0', 'Weight': '0.6974055', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.3997491', 'DecayAge': '0.1473974', 'Weight': '0.3143186', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1531523', 'DecayAge': '0', 'Weight': '0.718681', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.405504', 'DecayAge': '0.1531523', 'Weight': '0.293226', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1591472', 'DecayAge': '0', 'Weight': '0.7401496', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4114988', 'DecayAge': '0.1591472', 'Weight': '0.2726092', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1650393', 'DecayAge': '0', 'Weight': '0.7605396', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4173909', 'DecayAge': '0.1650393', 'Weight': '0.2518053', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1713168', 'DecayAge': '0', 'Weight': '0.7814665', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4236684', 'DecayAge': '0.1713168', 'Weight': '0.2320466', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1773615', 'DecayAge': '0', 'Weight': '0.8008197', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4297131', 'DecayAge': '0.1773615', 'Weight': '0.2117676', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1834181', 'DecayAge': '0', 'Weight': '0.8194066', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4357697', 'DecayAge': '0.1834181', 'Weight': '0.1930136', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1893208', 'DecayAge': '0', 'Weight': '0.8367284', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4416724', 'DecayAge': '0.1893208', 'Weight': '0.1750021', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.1948931', 'DecayAge': '0', 'Weight': '0.8523476', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4472447', 'DecayAge': '0.1948931', 'Weight': '0.1582166', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.2027487', 'DecayAge': '0', 'Weight': '0.8731316', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4551003', 'DecayAge': '0.2027487', 'Weight': '0.143081', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.2105808', 'DecayAge': '0', 'Weight': '0.892383', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4629324', 'DecayAge': '0.2105808', 'Weight': '0.1229405', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.2281225', 'DecayAge': '0', 'Weight': '0.9300124', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4804741', 'DecayAge': '0.2281225', 'Weight': '0.1042851', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.235235', 'DecayAge': '0', 'Weight': '0.9430515', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4875866', 'DecayAge': '0.235235', 'Weight': '0.06782074', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3708', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.0064129', 'DecayAge': '0', 'Weight': '0.03357156', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.2416479', 'DecayAge': '0.0064129', 'Weight': '0.9430515', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.4939995', 'DecayAge': '0.2416479', 'Weight': '0.05518532', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '3708', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.0131358', 'DecayAge': '0', 'Weight': '0.06872468', 'BlendStatus': 'Chosen', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3703', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.2483708', 'DecayAge': '0.0131358', 'Weight': '0.9113918', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.5007225', 'DecayAge': '0.2483708', 'Weight': '0.04487876', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
